ID,Image_path,Label_path,Class
16,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/69/x/69_34_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/69/y/69_34_6.png,69
16,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/69/x/69_33_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/69/y/69_33_10.png,69
16,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/69/x/69_28_4.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/69/y/69_28_4.png,69
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_13_3.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_13_3.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_10_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_10_10.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_22_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_22_6.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_20_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_20_9.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_02_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_02_8.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_21_5.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_21_5.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_01_2.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_01_2.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_08_1.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_08_1.png,114
17,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/x/114_03_7.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/114/y/114_03_7.png,114
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_19_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_19_8.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_40_7.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_40_7.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_24_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_24_6.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_06_3.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_06_3.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_28_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_28_10.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_36_1.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_36_1.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_07_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_07_9.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_27_5.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_27_5.png,82
18,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/x/82_38_2.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/82/y/82_38_2.png,82
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_38_1.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_38_1.png,61
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_32_3.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_32_3.png,61
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_22_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_22_8.png,61
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_30_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_30_10.png,61
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_10_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_10_6.png,61
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_12_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_12_9.png,61
19,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/x/61_02_4.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/61/y/61_02_4.png,61
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_19_2.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_19_2.png,111
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_20_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_20_9.png,111
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_35_7.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_35_7.png,111
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_11_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_11_10.png,111
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_09_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_09_6.png,111
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_16_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_16_8.png,111
20,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/x/111_29_1.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/111/y/111_29_1.png,111
21,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/x/67_20_1.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/y/67_20_1.png,67
21,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/x/67_10_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/y/67_10_8.png,67
21,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/x/67_04_4.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/y/67_04_4.png,67
21,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/x/67_16_5.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/y/67_16_5.png,67
21,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/x/67_03_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/67/y/67_03_10.png,67
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_03_4.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_03_4.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_30_2.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_30_2.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_25_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_25_10.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_07_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_07_9.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_16_3.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_16_3.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_39_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_39_6.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_23_7.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_23_7.png,106
22,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/x/106_35_5.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/106/y/106_35_5.png,106
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_04_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_04_6.png,28
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_34_3.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_34_3.png,28
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_03_5.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_03_5.png,28
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_24_4.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_24_4.png,28
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_15_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_15_9.png,28
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_16_2.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_16_2.png,28
23,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/x/28_20_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/28/y/28_20_10.png,28
24,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/x/19_28_4.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/y/19_28_4.png,19
24,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/x/19_10_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/y/19_10_6.png,19
24,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/x/19_36_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/y/19_36_8.png,19
24,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/x/19_33_9.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/y/19_33_9.png,19
24,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/x/19_18_3.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/y/19_18_3.png,19
24,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/x/19_25_2.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/19/y/19_25_2.png,19
25,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/5/x/5_39_10.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/5/y/5_39_10.png,5
25,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/5/x/5_36_6.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/5/y/5_36_6.png,5
26,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/58/x/58_15_8.png,/data1/wangjingtao/workplace/python/pycharm_remote/meta-learning-segmentation/task_aug/fundus/forge/results_chosen/58/y/58_15_8.png,58
